MsgID.GLOBAL_POSITION,1519999004.5035620,-121.9939379,37.4137408,0.0450000
MsgID.LOCAL_VELOCITY,1519999004.5035620,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519999004.5040581,-0.0012224,-0.1142111,-0.0455149
MsgID.LOCAL_VELOCITY,1519999004.5040581,0.0000000,0.0000000,-0.0000000
MsgID.STATE,1519999004.5046480,False,False
MsgID.GLOBAL_HOME,1519999004.5054879,-121.9939366,37.4137408,0.0000000
MsgID.GLOBAL_POSITION,1519999004.5056920,-121.9939364,37.4137396,0.0080000
MsgID.LOCAL_VELOCITY,1519999004.5056920,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519999004.5059071,-0.1281925,0.0159463,-0.0083961
MsgID.LOCAL_VELOCITY,1519999004.5059071,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519999004.5061178,-121.9939375,37.4137398,-0.0240000
MsgID.LOCAL_VELOCITY,1519999004.5061178,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519999004.5063360,-0.1067721,-0.0853815,0.0243881
MsgID.LOCAL_VELOCITY,1519999004.5063360,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519999004.5065620,-121.9939371,37.4137412,-0.0580000
MsgID.LOCAL_VELOCITY,1519999004.5065620,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519999004.5069308,0.0540102,-0.0439273,0.0583671
MsgID.LOCAL_VELOCITY,1519999004.5069308,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519999004.5072200,-121.9939356,37.4137416,-0.0810000
MsgID.LOCAL_VELOCITY,1519999004.5072200,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519999004.5074549,0.0969027,0.0873062,0.0816313
MsgID.LOCAL_VELOCITY,1519999004.5074549,0.0000000,0.0000000,-0.0000000
MsgID.STATE,1519999004.5077651,False,False
MsgID.GLOBAL_HOME,1519999004.5083048,-121.9939366,37.4137408,0.0000000
MsgID.GLOBAL_POSITION,1519999004.5085199,-121.9939365,37.4137424,-0.0960000
MsgID.LOCAL_VELOCITY,1519999004.5085199,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519999004.5087969,0.1786327,0.0076575,0.0968817
MsgID.LOCAL_VELOCITY,1519999004.5087969,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519999004.5090239,-121.9939385,37.4137419,-0.0980000
MsgID.LOCAL_VELOCITY,1519999004.5090239,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519999004.5092390,0.1216798,-0.1695419,0.0981707
MsgID.LOCAL_VELOCITY,1519999004.5092390,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519999004.5094311,-121.9939372,37.4137408,-0.0850000
MsgID.LOCAL_VELOCITY,1519999004.5094311,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1519999004.5096040,-0.0005368,-0.0533854,0.0856999
MsgID.LOCAL_VELOCITY,1519999004.5096040,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1519999004.6520619,-121.9939350,37.4137407,-0.0140000
MsgID.LOCAL_VELOCITY,1519999004.6520619,0.0000000,0.0000000,-0.9600000
MsgID.LOCAL_POSITION,1519999004.6525891,-0.1482032,-0.0375582,0.0142775
MsgID.LOCAL_VELOCITY,1519999004.6525891,0.0012464,-0.0000544,-0.9666963
MsgID.STATE,1519999004.8930640,True,True
MsgID.GLOBAL_HOME,1519999004.8934460,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519999004.9019279,-121.9939373,37.4137408,0.5260000
MsgID.LOCAL_VELOCITY,1519999004.9019279,0.0100000,0.0100000,-2.5800000
MsgID.LOCAL_POSITION,1519999004.9022231,-0.1336448,-0.2433285,-0.5264385
MsgID.LOCAL_VELOCITY,1519999004.9022231,0.0116644,0.0124646,-2.5874538
MsgID.GLOBAL_POSITION,1519999005.1530750,-121.9939378,37.4137418,1.2540000
MsgID.LOCAL_VELOCITY,1519999005.1530750,0.0000000,0.0200000,-3.3100000
MsgID.LOCAL_POSITION,1519999005.1534910,-0.0198942,-0.2864384,-1.2543867
MsgID.LOCAL_VELOCITY,1519999005.1534910,0.0038648,0.0232525,-3.3174112
MsgID.GLOBAL_POSITION,1519999005.4035149,-121.9939359,37.4137424,2.2290000
MsgID.LOCAL_VELOCITY,1519999005.4035149,-0.0300000,0.0200000,-3.6700000
MsgID.LOCAL_POSITION,1519999005.4038110,0.0380741,-0.1175484,-2.2297468
MsgID.LOCAL_VELOCITY,1519999005.4038110,-0.0304137,0.0242569,-3.6730170
MsgID.GLOBAL_POSITION,1519999005.6523321,-121.9939348,37.4137416,3.0840000
MsgID.LOCAL_VELOCITY,1519999005.6523321,-0.0300000,0.0100000,-2.9400000
MsgID.LOCAL_POSITION,1519999005.6527019,-0.0514945,-0.0227295,-3.0840034
MsgID.LOCAL_VELOCITY,1519999005.6527019,-0.0332063,0.0183471,-2.9468024
MsgID.STATE,1519999005.8918080,True,True
MsgID.GLOBAL_HOME,1519999005.8922219,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519999005.9023540,-121.9939363,37.4137400,3.5130000
MsgID.LOCAL_VELOCITY,1519999005.9023540,0.0200000,0.0100000,-0.3800000
MsgID.LOCAL_POSITION,1519999005.9027641,-0.2190031,-0.1549461,-3.5136480
MsgID.LOCAL_VELOCITY,1519999005.9027641,0.0305831,0.0163309,-0.3806527
MsgID.GLOBAL_POSITION,1519999006.1542771,-121.9939358,37.4137405,3.4550000
MsgID.LOCAL_VELOCITY,1519999006.1542771,0.5900000,0.0200000,0.8400000
MsgID.LOCAL_POSITION,1519999006.1545780,-0.1641198,-0.1039407,-3.4552276
MsgID.LOCAL_VELOCITY,1519999006.1545780,0.5983780,0.0206313,0.8421977
MsgID.GLOBAL_POSITION,1519999006.4028580,-121.9939357,37.4137437,3.1560000
MsgID.LOCAL_VELOCITY,1519999006.4028580,1.5200000,0.0200000,1.4300000
MsgID.LOCAL_POSITION,1519999006.4031949,0.1843692,-0.0982079,-3.1556096
MsgID.LOCAL_VELOCITY,1519999006.4031949,1.5263113,0.0209362,1.4332461
MsgID.GLOBAL_POSITION,1519999006.6525581,-121.9939342,37.4137480,2.8670000
MsgID.LOCAL_VELOCITY,1519999006.6525581,2.7800000,0.0200000,0.8000000
MsgID.LOCAL_POSITION,1519999006.6528199,0.6602810,0.0348883,-2.8679061
MsgID.LOCAL_VELOCITY,1519999006.6528199,2.7850559,0.0285927,0.8092175
MsgID.STATE,1519999006.8919628,True,True
MsgID.GLOBAL_HOME,1519999006.8924019,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519999006.9026780,-121.9939341,37.4137556,2.8210000
MsgID.LOCAL_VELOCITY,1519999006.9026780,4.3700000,0.0000000,-0.4000000
MsgID.LOCAL_POSITION,1519999006.9029791,1.5077060,0.0443774,-2.8215051
MsgID.LOCAL_VELOCITY,1519999006.9029791,4.3725662,0.0075191,-0.4014887
MsgID.GLOBAL_POSITION,1519999007.1544142,-121.9939354,37.4137672,2.9440000
MsgID.LOCAL_VELOCITY,1519999007.1544142,5.1900000,0.0000000,-0.5700000
MsgID.LOCAL_POSITION,1519999007.1546769,2.8013313,-0.0707443,-2.9447539
MsgID.LOCAL_VELOCITY,1519999007.1546769,5.1931567,0.0001407,-0.5740855
MsgID.GLOBAL_POSITION,1519999007.4041369,-121.9939373,37.4137809,3.0370000
MsgID.LOCAL_VELOCITY,1519999007.4041369,5.6500000,0.0200000,-0.1100000
MsgID.LOCAL_POSITION,1519999007.4044402,4.3164620,-0.2416315,-3.0371728
MsgID.LOCAL_VELOCITY,1519999007.4044402,5.6594210,0.0208892,-0.1123244
MsgID.GLOBAL_POSITION,1519999007.6546891,-121.9939358,37.4137923,3.0130000
MsgID.LOCAL_VELOCITY,1519999007.6546891,6.0600000,0.0900000,0.1700000
MsgID.LOCAL_POSITION,1519999007.6550028,5.5913835,-0.1119915,-3.0134742
MsgID.LOCAL_VELOCITY,1519999007.6550028,6.0697670,0.0961873,0.1765765
MsgID.STATE,1519999007.8968461,True,True
MsgID.GLOBAL_HOME,1519999007.8973620,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519999007.9036670,-121.9939352,37.4138067,2.9730000
MsgID.LOCAL_VELOCITY,1519999007.9036670,6.4600000,0.1600000,0.1000000
MsgID.LOCAL_POSITION,1519999007.9042401,7.1846743,-0.0545910,-2.9738107
MsgID.LOCAL_VELOCITY,1519999007.9042401,6.4689155,0.1628070,0.1094858
MsgID.GLOBAL_POSITION,1519999008.1538770,-121.9939343,37.4138201,2.9730000
MsgID.LOCAL_VELOCITY,1519999008.1538770,5.6400000,0.1200000,0.0400000
MsgID.LOCAL_POSITION,1519999008.1541629,8.6789732,0.0293521,-2.9732425
MsgID.LOCAL_VELOCITY,1519999008.1541629,5.6474776,0.1220362,0.0435390
MsgID.GLOBAL_POSITION,1519999008.4041960,-121.9939336,37.4138316,2.9920000
MsgID.LOCAL_VELOCITY,1519999008.4041960,3.6200000,0.0300000,0.0400000
MsgID.LOCAL_POSITION,1519999008.4044859,9.9510679,0.0853245,-2.9929314
MsgID.LOCAL_VELOCITY,1519999008.4044859,3.6290109,0.0344667,0.0437875
MsgID.GLOBAL_POSITION,1519999008.6548090,-121.9939324,37.4138391,3.0060000
MsgID.LOCAL_VELOCITY,1519999008.6548090,2.2300000,0.2400000,0.0900000
MsgID.LOCAL_POSITION,1519999008.6550772,10.7839346,0.1947134,-3.0064530
MsgID.LOCAL_VELOCITY,1519999008.6550772,2.2344370,0.2476811,0.0919968
MsgID.STATE,1519999008.8948381,True,True
MsgID.GLOBAL_HOME,1519999008.8953369,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519999008.9037819,-121.9939314,37.4138428,3.0010000
MsgID.LOCAL_VELOCITY,1519999008.9037819,1.6300000,1.3500000,0.1900000
MsgID.LOCAL_POSITION,1519999008.9040830,11.2016068,0.2871005,-3.0019596
MsgID.LOCAL_VELOCITY,1519999008.9040830,1.6352720,1.3507367,0.1931286
MsgID.GLOBAL_POSITION,1519999009.1544168,-121.9939270,37.4138444,2.9920000
MsgID.LOCAL_VELOCITY,1519999009.1544168,1.1600000,2.4200000,0.0900000
MsgID.LOCAL_POSITION,1519999009.1546712,11.3748064,0.6748718,-2.9928775
MsgID.LOCAL_VELOCITY,1519999009.1546712,1.1620525,2.4289849,0.0930738
MsgID.GLOBAL_POSITION,1519999009.4053121,-121.9939172,37.4138460,2.9840000
MsgID.LOCAL_VELOCITY,1519999009.4053121,0.6100000,3.3700000,0.1000000
MsgID.LOCAL_POSITION,1519999009.4058590,11.5549660,1.5474374,-2.9846950
MsgID.LOCAL_VELOCITY,1519999009.4058590,0.6101457,3.3787653,0.1081885
MsgID.GLOBAL_POSITION,1519999009.6540642,-121.9939097,37.4138485,2.9740000
MsgID.LOCAL_VELOCITY,1519999009.6540642,0.1500000,4.1500000,0.0200000
MsgID.LOCAL_POSITION,1519999009.6543539,11.8361864,2.2148535,-2.9749119
MsgID.LOCAL_VELOCITY,1519999009.6543539,0.1527946,4.1508098,0.0210963
MsgID.STATE,1519999009.8942280,True,True
MsgID.GLOBAL_HOME,1519999009.8946249,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519999009.9052820,-121.9938951,37.4138483,2.9740000
MsgID.LOCAL_VELOCITY,1519999009.9052820,-0.3500000,4.8700000,-0.0200000
MsgID.LOCAL_POSITION,1519999009.9055738,11.8096886,3.5065448,-2.9743259
MsgID.LOCAL_VELOCITY,1519999009.9055738,-0.3589304,4.8761706,-0.0265998
MsgID.GLOBAL_POSITION,1519999010.1549950,-121.9938821,37.4138466,2.9860000
MsgID.LOCAL_VELOCITY,1519999010.1549950,-0.8000000,5.4000000,-0.0400000
MsgID.LOCAL_POSITION,1519999010.1555898,11.6215296,4.6628222,-2.9861331
MsgID.LOCAL_VELOCITY,1519999010.1555898,-0.8037548,5.4034467,-0.0480702
MsgID.GLOBAL_POSITION,1519999010.4051578,-121.9938666,37.4138452,2.9750000
MsgID.LOCAL_VELOCITY,1519999010.4051578,-1.2400000,5.8600000,0.0700000
MsgID.LOCAL_POSITION,1519999010.4054520,11.4648085,6.0406299,-2.9755015
MsgID.LOCAL_VELOCITY,1519999010.4054520,-1.2485783,5.8623018,0.0771292
MsgID.LOCAL_POSITION,1519999010.6549540,10.9879007,7.5444970,-2.9664564
MsgID.LOCAL_VELOCITY,1519999010.6549540,-1.7305062,6.1203265,-0.0440924
MsgID.GLOBAL_POSITION,1519999010.6553171,-121.9938497,37.4138409,2.9660000
MsgID.LOCAL_VELOCITY,1519999010.6553171,-1.7300000,6.1200000,-0.0400000
MsgID.STATE,1519999010.8944910,True,True
MsgID.GLOBAL_HOME,1519999010.8949170,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1519999010.9052742,10.4710751,9.1796494,-2.9902189
MsgID.LOCAL_VELOCITY,1519999010.9052742,-1.7793478,5.0494871,-0.0937566
MsgID.GLOBAL_POSITION,1519999010.9060950,-121.9938313,37.4138363,2.9900000
MsgID.LOCAL_VELOCITY,1519999010.9060950,-1.7700000,5.0400000,-0.0900000
MsgID.GLOBAL_POSITION,1519999011.1548989,-121.9938189,37.4138337,2.9930000
MsgID.LOCAL_VELOCITY,1519999011.1548989,-1.6400000,3.5500000,-0.0100000
MsgID.LOCAL_POSITION,1519999011.1551969,10.1909351,10.2862663,-2.9939857
MsgID.LOCAL_VELOCITY,1519999011.1551969,-1.6433426,3.5520594,-0.0133996
MsgID.GLOBAL_POSITION,1519999011.4062130,-121.9938116,37.4138298,2.9870000
MsgID.LOCAL_VELOCITY,1519999011.4062130,-2.5300000,2.5500000,-0.0100000
MsgID.LOCAL_POSITION,1519999011.4065111,9.7543001,10.9350872,-2.9874966
MsgID.LOCAL_VELOCITY,1519999011.4065111,-2.5395441,2.5533547,-0.0119531
MsgID.GLOBAL_POSITION,1519999011.6556439,-121.9938057,37.4138220,2.9770000
MsgID.LOCAL_VELOCITY,1519999011.6556439,-3.4000000,1.7800000,-0.0600000
MsgID.LOCAL_POSITION,1519999011.6559460,8.8889923,11.4544744,-2.9772494
MsgID.LOCAL_VELOCITY,1519999011.6559460,-3.4048088,1.7840853,-0.0675623
MsgID.STATE,1519999011.8933530,True,True
MsgID.GLOBAL_HOME,1519999011.8955910,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519999011.9064400,-121.9938016,37.4138118,2.9620000
MsgID.LOCAL_VELOCITY,1519999011.9064400,-4.1200000,0.9100000,-0.0500000
MsgID.LOCAL_POSITION,1519999011.9067361,7.7585235,11.8239202,-2.9622438
MsgID.LOCAL_VELOCITY,1519999011.9067361,-4.1283951,0.9139552,-0.0542040
MsgID.GLOBAL_POSITION,1519999012.1563048,-121.9937999,37.4138044,2.9420000
MsgID.LOCAL_VELOCITY,1519999012.1563048,-4.6800000,0.1900000,-0.0900000
MsgID.LOCAL_POSITION,1519999012.1568470,6.9350090,11.9683056,-2.9424551
MsgID.LOCAL_VELOCITY,1519999012.1568470,-4.6809373,0.1958909,-0.0974799
MsgID.GLOBAL_POSITION,1519999012.4075320,-121.9937990,37.4137917,2.9460000
MsgID.LOCAL_VELOCITY,1519999012.4075320,-5.3000000,-0.5800000,-0.2800000
MsgID.LOCAL_POSITION,1519999012.4080341,5.5240111,12.0531073,-2.9469664
MsgID.LOCAL_VELOCITY,1519999012.4080341,-5.3026795,-0.5864853,-0.2896147
MsgID.GLOBAL_POSITION,1519999012.6565130,-121.9938011,37.4137784,2.9730000
MsgID.LOCAL_VELOCITY,1519999012.6565130,-5.6400000,-1.1800000,-0.2200000
MsgID.LOCAL_POSITION,1519999012.6570120,4.0462756,11.8652391,-2.9739735
MsgID.LOCAL_VELOCITY,1519999012.6570120,-5.6411629,-1.1888303,-0.2266412
MsgID.STATE,1519999012.8949702,True,True
MsgID.GLOBAL_HOME,1519999012.8954649,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519999012.9078000,-121.9938070,37.4137651,2.9790000
MsgID.LOCAL_VELOCITY,1519999012.9078000,-5.7600000,-1.9400000,-0.1800000
MsgID.LOCAL_POSITION,1519999012.9080892,2.5668256,11.3375111,-2.9796333
MsgID.LOCAL_VELOCITY,1519999012.9080892,-5.7657671,-1.9426898,-0.1801585
MsgID.GLOBAL_POSITION,1519999013.1568630,-121.9938138,37.4137552,2.9780000
MsgID.LOCAL_VELOCITY,1519999013.1568630,-5.0800000,-2.1600000,-0.0900000
MsgID.LOCAL_POSITION,1519999013.1573069,1.4603444,10.7388992,-2.9784501
MsgID.LOCAL_VELOCITY,1519999013.1573069,-5.0827560,-2.1689227,-0.0924148
MsgID.GLOBAL_POSITION,1519999013.4083991,-121.9938210,37.4137449,2.9880000
MsgID.LOCAL_VELOCITY,1519999013.4083991,-3.4500000,-1.6400000,-0.0100000
MsgID.LOCAL_POSITION,1519999013.4088352,0.3228256,10.0925407,-2.9880629
MsgID.LOCAL_VELOCITY,1519999013.4088352,-3.4594979,-1.6495399,-0.0192635
MsgID.GLOBAL_POSITION,1519999013.6584771,-121.9938248,37.4137386,3.0050000
MsgID.LOCAL_VELOCITY,1519999013.6584771,-2.1400000,-1.3100000,-0.0200000
MsgID.LOCAL_POSITION,1519999013.6588118,-0.3769332,9.7554340,-3.0050809
MsgID.LOCAL_VELOCITY,1519999013.6588118,-2.1470883,-1.3192581,-0.0290448
MsgID.STATE,1519999013.8940260,True,True
MsgID.GLOBAL_HOME,1519999013.8944530,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519999013.9070830,-121.9938274,37.4137342,3.0290000
MsgID.LOCAL_VELOCITY,1519999013.9070830,-1.5600000,-2.2500000,0.1300000
MsgID.LOCAL_POSITION,1519999013.9075060,-0.8636522,9.5260496,-3.0291631
MsgID.LOCAL_VELOCITY,1519999013.9075060,-1.5676540,-2.2502513,0.1360826
MsgID.GLOBAL_POSITION,1519999014.1582730,-121.9938343,37.4137314,3.0330000
MsgID.LOCAL_VELOCITY,1519999014.1582730,-1.1400000,-3.1400000,0.2500000
MsgID.LOCAL_POSITION,1519999014.1587069,-1.1797519,8.9178553,-3.0337343
MsgID.LOCAL_VELOCITY,1519999014.1587069,-1.1395156,-3.1459441,0.2580444
MsgID.GLOBAL_POSITION,1519999014.4092941,-121.9938475,37.4137293,3.0140000
MsgID.LOCAL_VELOCITY,1519999014.4092941,-0.5800000,-3.9700000,0.2900000
MsgID.LOCAL_POSITION,1519999014.4095900,-1.4119679,7.7433653,-3.0143752
MsgID.LOCAL_VELOCITY,1519999014.4095900,-0.5844567,-3.9791880,0.2965820
MsgID.GLOBAL_POSITION,1519999014.6577170,-121.9938594,37.4137286,3.0010000
MsgID.LOCAL_VELOCITY,1519999014.6577170,-0.0900000,-4.6500000,0.2600000
MsgID.LOCAL_POSITION,1519999014.6580110,-1.4916865,6.6834798,-3.0014765
MsgID.LOCAL_VELOCITY,1519999014.6580110,-0.0969881,-4.6556559,0.2645282
MsgID.STATE,1519999014.8948870,True,True
MsgID.GLOBAL_HOME,1519999014.8952930,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1519999014.9076791,-121.9938730,37.4137300,2.9860000
MsgID.LOCAL_VELOCITY,1519999014.9076791,0.4200000,-5.3100000,0.2000000
MsgID.LOCAL_POSITION,1519999014.9079731,-1.3382964,5.4726272,-2.9864540
MsgID.LOCAL_VELOCITY,1519999014.9079731,0.4233455,-5.3135319,0.2049953
MsgID.GLOBAL_POSITION,1519999015.1586020,-121.9938865,37.4137314,2.9800000
MsgID.LOCAL_VELOCITY,1519999015.1586020,0.8600000,-5.8900000,0.0300000
MsgID.LOCAL_POSITION,1519999015.1591029,-1.1756256,4.2742748,-2.9800379
MsgID.LOCAL_VELOCITY,1519999015.1591029,0.8650451,-5.8955488,0.0332773
MsgID.GLOBAL_POSITION,1519999015.4087629,-121.9939056,37.4137326,2.9880000
MsgID.LOCAL_VELOCITY,1519999015.4087629,1.3200000,-6.2300000,0.0000000
MsgID.LOCAL_POSITION,1519999015.4092219,-1.0461266,2.5784311,-2.9889095
MsgID.LOCAL_VELOCITY,1519999015.4092219,1.3215874,-6.2320328,0.0039175
MsgID.GLOBAL_POSITION,1519999015.6597040,-121.9939223,37.4137356,2.9760000
MsgID.LOCAL_VELOCITY,1519999015.6597040,1.5800000,-5.3800000,0.0000000
MsgID.LOCAL_POSITION,1519999015.6601942,-0.7091370,1.0892893,-2.9768906
MsgID.LOCAL_VELOCITY,1519999015.6601942,1.5852482,-5.3806911,0.0095165
MsgID.STATE,1519999015.8944480,True,True
MsgID.GLOBAL_HOME,1519999015.8949351,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1519999015.9093828,-0.2704327,0.1177656,-2.9530520
MsgID.LOCAL_VELOCITY,1519999015.9093828,1.3508151,-3.3588173,-0.0936074
MsgID.GLOBAL_POSITION,1519999015.9098020,-121.9939333,37.4137396,2.9530000
MsgID.LOCAL_VELOCITY,1519999015.9098020,1.3500000,-3.3500000,-0.0900000
MsgID.LOCAL_POSITION,1519999016.1582830,0.0026903,-0.4471845,-2.9668243
MsgID.LOCAL_VELOCITY,1519999016.1582830,0.8082295,-1.7005819,-0.2111221
MsgID.GLOBAL_POSITION,1519999016.1589801,-121.9939396,37.4137420,2.9660000
