global_position_msg,1520082446.4028580,-121.9939382,37.4137408,0.0820000
local_velocity_msg,1520082446.4028580,0.0000000,0.0000000,0.0000000
local_position_msg,1520082446.4031560,0.0133231,-0.1577659,-0.0825000
local_velocity_msg,1520082446.4031560,0.0000000,0.0000000,-0.0000000
state_msg,1520082446.4034822,False,False
global_home_msg,1520082446.4042430,-121.9939365,37.4137407,0.0000000
global_position_msg,1520082446.4045329,-121.9939376,37.4137412,0.0820000
local_velocity_msg,1520082446.4045329,0.0000000,0.0000000,0.0000000
local_position_msg,1520082446.4048572,0.0526779,-0.1050531,-0.0825005
local_velocity_msg,1520082446.4048572,0.0000000,0.0000000,-0.0000000
global_position_msg,1520082446.4050570,-121.9939360,37.4137409,0.0830000
local_velocity_msg,1520082446.4050570,0.0000000,0.0000000,0.0000000
local_position_msg,1520082446.4052479,0.0262322,0.0373356,-0.0830603
local_velocity_msg,1520082446.4052479,0.0000000,0.0000000,-0.0000000
global_position_msg,1520082446.4054661,-121.9939364,37.4137406,0.0860000
local_velocity_msg,1520082446.4054661,0.0000000,0.0000000,0.0000000
local_position_msg,1520082446.4057631,-0.0139892,0.0017695,-0.0868364
local_velocity_msg,1520082446.4057631,0.0000000,0.0000000,-0.0000000
global_position_msg,1520082446.4059830,-121.9939365,37.4137420,0.0980000
local_velocity_msg,1520082446.4059830,0.0000000,0.0000000,0.0000000
local_position_msg,1520082446.4061561,0.1434559,0.0000207,-0.0983473
local_velocity_msg,1520082446.4061561,0.0000000,0.0000000,-0.0000000
state_msg,1520082446.4063621,True,False
global_home_msg,1520082446.4067321,-121.9939365,37.4137407,0.0000000
global_position_msg,1520082446.4068990,-121.9939356,37.4137414,0.1160000
local_velocity_msg,1520082446.4068990,0.0000000,0.0000000,0.0000000
local_position_msg,1520082446.4070821,0.0780111,0.0768030,-0.1167132
local_velocity_msg,1520082446.4070821,-0.0000052,0.0000008,0.0000097
global_position_msg,1520082446.4072549,-121.9939350,37.4137407,0.1440000
local_velocity_msg,1520082446.4072549,0.0000000,0.0000000,0.0000000
local_position_msg,1520082446.4074299,0.0000065,0.1287914,-0.1443715
local_velocity_msg,1520082446.4074299,0.0000115,0.0000006,-0.0000015
global_position_msg,1520082446.4076171,-121.9939367,37.4137407,0.1720000
local_velocity_msg,1520082446.4076171,0.0000000,0.0000000,0.0000000
local_position_msg,1520082446.4077880,-0.0005627,-0.0244006,-0.1728219
local_velocity_msg,1520082446.4077880,-0.0000053,0.0000008,0.0000099
global_position_msg,1520082446.4863560,-121.9939369,37.4137403,0.2010000
local_velocity_msg,1520082446.4863560,0.0000000,0.0000000,0.0000000
local_position_msg,1520082446.4868929,-0.0376280,-0.0393328,-0.2015433
local_velocity_msg,1520082446.4868929,-0.0000053,0.0000008,0.0000098
state_msg,1520082446.7098911,True,False
